 , C00, C01, C07, C08, C09, C10, C11, C13, C16, C19, C20, C23, C30, C33
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
345.9695025992515, 0.7376487, 0.7147402, 0.5873222, 1.560886, 1.630978, 2.865822, 0.7361869, 0.0001699491, 0.03496952, 1.069558, 0.7691008, 0.2425625, 0.6376889, 0.2268415
346.0694648941372, 0.6991952, 0.6679311, 0.5579008, 1.493149, 1.535686, 2.722461, 0.7020187, 0.0001548957, 0.03328386, 1.007542, 1.685261, 0.2266158, 0.5931141, 1.025006
346.1694271890229, 0.6627463, 0.6241876, 0.5299532, 1.713013, 1.685805, 2.796387, 0.6694364, 0.0001411757, 0.03167947, 1.028548, 1.605837, 0.2117174, 0.5516552, 0.9350647
346.2693894839085, 0.6281975, 0.5833089, 0.5034057, 1.724146, 1.58731, 2.656499, 0.6383663, 0.0001286709, 0.03015241, 0.9689103, 1.530155, 0.1977984, 0.5130942, 0.8530157
346.3693517787942, 0.5954497, 0.5451074, 1.225086, 1.649324, 2.417409, 3.185484, 1.050046, 0.0001172737, 0.02869896, 1.202173, 1.45804, 0.1847946, 0.4772286, 0.7781662
346.4693140736798, 0.564409, 0.5094078, 1.163716, 1.577749, 2.27617, 3.026131, 1.001311, 0.0001068861, 0.02731557, 1.132469, 1.399037, 0.2184271, 0.4438701, 0.7098846
346.5692763685655, 0.5349865, 0.4760461, 1.105421, 1.643015, 2.143182, 2.87475, 1.071345, 9.741855e-05, 0.02599886, 1.066806, 1.333102, 0.204067, 0.4128434, 0.6475945
346.6692386634512, 0.5070978, 0.4448694, 1.050046, 1.571714, 2.250253, 2.730942, 1.069426, 8.87896e-05, 0.02474563, 1.00495, 1.405059, 0.190651, 0.3839854, 0.5907701
346.7692009583368, 0.4806629, 0.4157344, 0.9974445, 1.503507, 2.11878, 2.594327, 1.019791, 8.092498e-05, 0.0235528, 0.946681, 1.33884, 0.1781171, 0.3571446, 0.5389318
346.8691632532224, 0.4556061, 0.3885075, 0.9474784, 1.43826, 1.994988, 2.611273, 0.9724606, 7.375696e-05, 0.02241747, 0.8917904, 1.275742, 0.1664071, 0.33218, 0.4916423
346.9691255481081, 0.4318554, 0.3630638, 0.9000153, 1.375844, 2.267394, 2.480645, 1.209393, 6.722387e-05, 0.02133687, 0.8400825, 1.215618, 0.5563278, 0.3089605, 0.4485022
