 , C00, C01, C02, C03, C04, C07, C08, C11, C12, C13, C14, C17, C18, C19
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
1136.67742370441,0.0003998198,1.593637,0.5069929,5.91371,0.001131133,1.194002,0.006254537,1.339616,0.001567395,0.4299128,0.07022455,0.0001760077,0.03424561,43.80657
1136.77738654178,0.0003687105,2.221841,0.4740057,5.25646,0.001068329,0.9648501,0.005640984,1.282908,0.001339234,0.4004117,0.06105511,0.0001662184,0.03149154,41.55882
1136.87734937915,0.0003400218,1.90634,0.4431649,4.841702,0.001009012,0.779677,0.005087619,1.228602,0.001144285,0.372935,0.05308295,0.0001569736,0.02895895,38.76679
1136.97731221651,0.0003135653,1.635641,0.4143307,5.374156,0.0009529879,0.6300422,0.004588537,1.176594,0.0009777149,0.3473438,0.04615175,0.0001482429,0.02663004,40.23767
1137.07727505388,0.0002891673,1.82872,3.302223,5.719072,0.0009000747,0.5091251,0.004138414,1.126787,0.0008353918,0.3235087,0.04012557,0.0001399978,0.02448842,40.61709
1137.17723789125,0.0002666677,1.569043,3.087366,5.083454,0.0008500995,0.4114143,0.003732447,1.079089,0.0007137862,0.3013092,0.03488624,0.0001322113,0.02251904,37.88834
1137.27720072861,0.0002459187,1.346239,2.886489,4.518479,0.0008028991,0.3324561,0.003366304,1.03341,0.0006098824,0.280633,0.03033104,0.0001248579,0.02070803,39.37949
1137.37716356598,0.0002267842,1.155074,2.698682,4.78989,0.0007583195,0.2686514,0.003036079,0.9896647,0.1233617,0.2613757,0.02637062,0.0001179135,0.01904267,44.79674
1137.47712640335,0.0002091385,0.9910534,2.523094,4.70713,0.000716215,0.2170921,0.002738248,0.9477712,0.1054043,0.2434398,0.02292732,0.0001113553,0.01751123,41.78719
1137.57708924072,0.0001928658,0.8503241,2.35893,4.18398,0.0006764483,0.175428,0.002469633,0.9076511,0.0900609,0.2267347,0.01993363,0.0001051619,0.01610296,38.97982
1137.67705207808,0.0001778592,1.537567,2.205448,5.166962,0.0006388896,0.14176,0.002227369,0.8692293,0.07695099,0.2111759,0.01733083,0.00009931291,0.01480794,36.36106
1137.77701491545,0.0001640203,1.910545,2.061952,6.008222,0.0006034162,0.1145536,0.00200887,0.8324339,0.06574946,0.1966848,0.01506789,0.00009378925,0.01361707,33.91824
1137.87697775282,0.0001512581,1.827937,1.927793,5.666123,0.0005699125,0.09256858,0.001811805,0.7971961,0.0561785,0.183188,0.01310043,0.00008857282,0.01252197,36.37273
1137.97694059019,0.000139489,1.568371,1.802362,5.03639,0.0005382691,0.07480291,0.001634072,0.76345,0.04800076,0.1706175,0.01138986,0.00008364652,0.6764,36.14399
