 , C00, C07, C08, C16, C18, C24, C25, C29, C32, C36, C39, C44, C45, C49
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
436.4816787015807, 4.474185, 0.002077366, 1.818617e-12, 1.00997, 0.2115649, 0.0008643161, 0.1736195, 7.976431e-16, 0.4910572, 1.139942, 0.8495129, 1.676199, 0.7788555, 0.05463148
436.5816287081531, 5.351649, 0.001977815, 1.59456e-12, 0.9223884, 0.1962091, 0.0008171811, 0.1639693, 7.40093e-16, 0.4518467, 1.081251, 0.8025779, 1.584226, 0.7327296, 0.05114862
436.6815787147254, 5.326774, 0.001883035, 1.398108e-12, 0.8424015, 0.1819678, 0.0007726167, 0.1548555, 6.866952e-16, 0.4157672, 1.025581, 0.758236, 1.4973, 0.6893353, 0.04788781
436.7815287212978, 5.004943, 0.001792797, 1.225859e-12, 0.7693508, 0.1687602, 0.0007304825, 0.1462483, 6.371499e-16, 0.3825686, 0.9727781, 0.7163439, 1.463483, 0.6485109, 0.04483487
436.8814787278702, 4.702556, 0.001706883, 1.074831e-12, 0.7026349, 0.1565113, 0.0006906461, 0.1381195, 5.911794e-16, 0.3520209, 1.118701, 0.6767664, 1.383182, 0.6101043, 0.04197657
436.9814287344426, 5.269812, 0.001625086, 9.424101e-13, 0.6417043, 0.1451513, 0.0006529822, 0.1304425, 5.485257e-16, 0.3239123, 1.061104, 0.6393755, 1.307287, 0.5739723, 0.03930049
437.081378741015, 4.951422, 0.001547209, 8.263037e-13, 1.321843, 0.134616, 0.0006173722, 0.1231922, 5.089495e-16, 0.2980482, 1.006472, 1.171821, 1.235556, 0.5399801, 0.03679501
437.1813287475874, 4.652269, 0.001473064, 7.245017e-13, 1.207217, 0.4501464, 0.0005837042, 0.1163449, 4.722287e-16, 0.2742493, 0.9546524, 1.107079, 1.167761, 0.508001, 0.03444926
437.2812787541598, 4.37119, 0.001402473, 6.35242e-13, 1.10253, 0.4174739, 0.0005518722, 0.1098782, 4.381573e-16, 0.2523508, 0.9055012, 1.045913, 1.103686, 0.4779158, 0.03225306
437.3812287607321, 5.583401, 0.001335264, 5.569792e-13, 1.006922, 0.3871727, 0.0005217762, 0.1037709, 4.065441e-16, 0.2322008, 0.8588805, 0.9881274, 1.043127, 0.4496123, 0.03019687
437.4811787673045, 5.246065, 0.001271276, 4.883584e-13, 0.9196045, 0.3590709, 0.0004933215, 0.09800308, 3.772119e-16, 1.316059, 0.8146602, 0.933534, 0.9858904, 0.422985, 0.02827176
437.5811287738769, 4.92911, 0.001210354, 4.281919e-13, 0.8398589, 0.3330088, 0.0004664185, 0.09255584, 3.499959e-16, 1.210973, 0.7727166, 0.8819568, 0.9317946, 0.3979346, 0.02646939
437.6810787804492, 4.631305, 0.001152352, 3.75438e-13, 0.7798771, 0.3088384, 0.0004409826, 0.08741138, 3.247437e-16, 2.28104, 0.7329325, 0.8332293, 0.8806671, 0.6201309, 0.02478191
